episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
225,36625,0.6134027777777777,-0.6969342889785783,0.5377777777777778,0,216,0.5555555555555556,0.06481481481481481,0.046296296296296294,0.08796296296296297,0.0,0.6666666666666666,0.1388888888888889,0.19444444444444445,28.0,0.14351851851851852,0.05925925925925926,140.10413608551025,0.003806692280717695,0.8565057631614814,0.009259259259259259,0.7307692307692307,0.11555555555555555,0.28,0.4266666666666667,0.0034867392154410482,0.0029992810217663647,0.003999657067470253,0.121875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
226,36813,0.6114183333333334,-1.4155781812667843,0.4888888888888889,0,188,0.5797872340425532,0.05851063829787234,0.031914893617021274,0.07446808510638298,0.005319148936170213,0.6702127659574468,0.1595744680851064,0.1702127659574468,20.0,0.0851063829787234,0.06311965811965811,130.26264934539773,0.003718981971262664,0.8367709435340994,0.010638297872340425,0.75,0.16,0.32,0.4088888888888889,0.0031932916725054385,0.002651556278578937,0.004449571971781552,0.12175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
227,37022,0.6092122222222223,-1.62535525536537,0.5066666666666667,0,209,0.5406698564593302,0.07655502392344497,0.05263157894736842,0.0861244019138756,0.0,0.6698564593301436,0.1339712918660287,0.19617224880382775,17.0,0.11961722488038277,0.06194787379972566,140.63195481300338,0.0035711814067437312,0.8035158165173395,0.014354066985645933,0.7450980392156863,0.13777777777777778,0.25333333333333335,0.3422222222222222,0.0032620219280943274,0.0027044111862778663,0.004584672232158482,0.121625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
228,37207,0.6072594444444445,-1.3956466317176817,0.4311111111111111,0,185,0.518918918918919,0.0972972972972973,0.05945945945945946,0.07027027027027027,0.0,0.6756756756756757,0.1891891891891892,0.13513513513513514,22.0,0.1783783783783784,0.05916666666666666,120.24425363540617,0.003548333111704174,0.7983749501334391,0.0,0.574468085106383,0.14222222222222222,0.2222222222222222,0.36,0.003290039929561317,0.0028017701348289847,0.004018681729212404,0.1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
229,37397,0.6052538888888889,-0.19126691150665331,0.44,0,190,0.5157894736842106,0.1368421052631579,0.015789473684210527,0.05263157894736842,0.0,0.6684210526315789,0.16842105263157894,0.1631578947368421,21.0,0.09473684210526316,0.05555555555555555,120.67873249053916,0.0036092155309113954,0.8120734944550639,0.0,0.660377358490566,0.16444444444444445,0.27555555555555555,0.37333333333333335,0.003237477713264525,0.0027077583828940986,0.0043643195880576965,0.121375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
230,37614,0.6029633333333333,-1.1508145856857301,0.5777777777777777,0,217,0.5944700460829493,0.07834101382488479,0.027649769585253458,0.04608294930875576,0.0,0.7004608294930875,0.1382488479262673,0.16129032258064516,27.0,0.10138248847926268,0.06440087145969497,160.65537700653053,0.0035687154953427274,0.8029609864521138,0.0,0.7454545454545455,0.16,0.29333333333333333,0.4711111111111111,0.003146779746748507,0.0026783339446410535,0.003863470093347132,0.12125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
231,37827,0.600715,-2.203155415534971,0.52,0,213,0.5446009389671361,0.07511737089201878,0.051643192488262914,0.09389671361502347,0.0,0.6713615023474179,0.1784037558685446,0.15023474178403756,20.0,0.11267605633802817,0.05773979107312441,150.2395753860474,0.0034315562609306648,0.7721001587093996,0.0,0.64,0.17333333333333334,0.3022222222222222,0.4488888888888889,0.0032296484801918267,0.0026659596944227813,0.004653777601197362,0.121125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
232,38026,0.5986144444444444,1.6296211576461759,0.5955555555555555,0,199,0.6683417085427136,0.08542713567839195,0.01507537688442211,0.035175879396984924,0.0,0.7688442211055276,0.09547738693467336,0.135678391959799,9.0,0.03015075376884422,0.07430555555555556,140.63217945098856,0.0042032421983271475,0.9457294946236083,0.0,0.7435897435897436,0.18222222222222223,0.3511111111111111,0.4577777777777778,0.0035131166223436594,0.0029088057344779372,0.004994305176660418,0.121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
233,38236,0.5963977777777778,-0.22263844299316327,0.5422222222222223,0,210,0.5761904761904761,0.0761904761904762,0.04285714285714286,0.047619047619047616,0.0,0.6952380952380952,0.13333333333333333,0.17142857142857143,8.0,0.03333333333333333,0.06049382716049385,140.26322326660147,0.0038340611690892874,0.8626637630450896,0.004761904761904762,0.7358490566037735,0.17777777777777778,0.29777777777777775,0.4444444444444444,0.0033515959279611708,0.0028366618091240524,0.00426005432382226,0.120875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
234,38366,0.5950255555555556,-1.1828158307075487,0.3511111111111111,0,130,0.6,0.046153846153846156,0.046153846153846156,0.038461538461538464,0.007692307692307693,0.6923076923076923,0.16923076923076924,0.13846153846153847,14.0,0.06923076923076923,0.06074074074074071,90.12205553054794,0.003846635150805675,0.8654929089312768,0.0,0.7647058823529411,0.16444444444444445,0.28,nan,0.0033756714081391694,0.002788608451373875,0.004861805052496493,0.12075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
235,38532,0.5932733333333333,-2.219559014797209,0.40444444444444444,0,166,0.5421686746987951,0.10843373493975904,0.05421686746987952,0.0783132530120482,0.0,0.7048192771084337,0.18072289156626506,0.1144578313253012,22.0,0.10843373493975904,0.0575,120.93865728378282,0.003307461890050583,0.7441789252613812,0.006024096385542169,0.6111111111111112,0.16444444444444445,0.31555555555555553,0.4,0.003195548360235989,0.00270885128993541,0.004034794750623405,0.120625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
236,38692,0.5915844444444445,-1.6605898296833022,0.40444444444444444,0,160,0.5625,0.0625,0.05625,0.06875,0.00625,0.68125,0.19375,0.125,24.0,0.125,0.05714285714285714,110.24371266365029,0.0036283248299191994,0.8163730867318199,0.01875,0.75,0.16444444444444445,0.3244444444444444,0.40444444444444444,0.003023315011523664,0.0025302384980022906,0.004091921355575323,0.1205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
237,38900,0.589388888888889,-0.9060178685188283,0.5511111111111111,0,208,0.5913461538461539,0.08653846153846154,0.019230769230769232,0.09615384615384616,0.0,0.6971153846153846,0.20192307692307693,0.10096153846153846,12.0,0.04326923076923077,0.0628395061728395,150.3144558906555,0.0036368203139712186,0.8182845706435242,0.004807692307692308,0.6976744186046512,0.16444444444444445,0.3333333333333333,0.4577777777777778,0.0031599476700648666,0.002646038983948529,0.004269230784848333,0.120375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
238,39114,0.58713,-1.58029405093193,0.5688888888888889,0,214,0.5934579439252337,0.07009345794392523,0.04672897196261682,0.04672897196261682,0.0,0.7102803738317757,0.14485981308411214,0.14485981308411214,15.0,0.0514018691588785,0.06543209876543209,160.0599433422088,0.0035264566053085492,0.7934527361944236,0.004672897196261682,0.7692307692307693,0.17333333333333334,0.28888888888888886,0.4,0.003503866074606776,0.0029340227833017708,0.004738821228966117,0.12025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
239,39263,0.5855572222222223,0.4314072096347825,0.4711111111111111,0,149,0.7046979865771812,0.040268456375838924,0.006711409395973154,0.03355704697986577,0.006711409395973154,0.7516778523489933,0.09395973154362416,0.15436241610738255,7.0,0.013422818791946308,0.07814814814814815,110.37707419395426,0.0042279311177123744,0.9512845014852842,0.0,0.9032258064516129,0.17777777777777778,0.35555555555555557,nan,0.003605109406635165,0.0030518803279846905,0.004605444637127221,0.120125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
240,39451,0.5835727777777778,-0.42971504092216495,0.5511111111111111,0,188,0.6542553191489362,0.0425531914893617,0.0425531914893617,0.05851063829787234,0.0,0.7393617021276596,0.1276595744680851,0.13297872340425532,7.0,0.010638297872340425,0.07192307692307692,140.01633372306804,0.0039043063914806814,0.8784689380831534,0.005319148936170213,0.9459459459459459,0.14666666666666667,0.28444444444444444,0.4444444444444444,0.003498303471133113,0.0030046359985135495,0.004113895713817328,0.12,-121.27909817368982,0.3822222222222222,1.1,222.3,0.4,0.6,0.4036129566026414,0.0779108244877746,0.0,0.37335095792254014,0.0,0.48152378109041594,0.24771481523418024,0.27076140367540374,103.1,0.42408036005922983,0.04443434343434344,126.09331593990305,0.002807656831140709,0.6317227870066595,0.0,0.744291958041958,0.1688888888888889,0.29733333333333334,0.34844444444444445,-85.21887763814924,0.39644444444444443,1.1,206.7,0.4,0.6,0.4629556099103415,0.06178276628461128,0.0,0.33532389523090567,0.0,0.5247383761949528,0.14170382647914898,0.33355779732589824,88.4,0.36542970107877776,0.049504772927689594,122.6635965538022,0.003162722842286369,0.711612639514433,0.0,0.7118858695832381,0.18533333333333335,0.31244444444444447,0.3649382716049383,0.6829948791149146
241,39657,0.5813983333333334,0.0004153976440441909,0.5333333333333333,0,206,0.5776699029126213,0.0825242718446602,0.014563106796116505,0.05339805825242718,0.0,0.6747572815533981,0.1407766990291262,0.18446601941747573,10.0,0.024271844660194174,0.0603292181069959,140.08175811767575,0.0037755728939709303,0.8495039011434593,0.0,0.7636363636363637,0.1511111111111111,0.27111111111111114,0.4222222222222222,0.0038034641882404687,0.003252295998390764,0.004597857524640858,0.119875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
242,39747,0.5804483333333333,-1.5136401412487026,0.27111111111111114,0,90,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.044444444444444446,0.011111111111111112,0.7333333333333333,0.14444444444444443,0.12222222222222222,5.0,0.0,0.07185185185185186,70.51085848808286,0.00378192341413254,0.8509327681798213,0.0,0.8,0.16,nan,nan,0.003196783899329603,0.0026276330929249523,0.004752824921160937,0.11975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,39979,0.5779994444444445,-0.7383285734653504,0.5733333333333334,0,232,0.5517241379310345,0.10775862068965517,0.03017241379310345,0.0603448275862069,0.0,0.6896551724137931,0.15517241379310345,0.15517241379310345,22.0,0.1206896551724138,0.05688888888888889,160.34598641395593,0.0035478835586206783,0.7982738006896526,0.0,0.7241379310344828,0.17777777777777778,0.3422222222222222,0.4666666666666667,0.003042715019546449,0.0025160592049360275,0.00440255634021014,0.119625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
244,40155,0.5761416666666668,-1.3866095671653742,0.4444444444444444,0,176,0.5625,0.0625,0.07386363636363637,0.03977272727272727,0.0,0.6988636363636364,0.16477272727272727,0.13636363636363635,21.0,0.10795454545454546,0.06833333333333325,120.52961492538425,0.0036505550961262834,0.8213748966284137,0.0,0.6956521739130435,0.17333333333333334,0.3022222222222222,0.38666666666666666,0.003324549738317728,0.002689727861434221,0.005312316934578121,0.1195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
245,40276,0.5748644444444444,-3.868953991651535,0.26222222222222225,0,121,0.4793388429752066,0.09090909090909091,0.06611570247933884,0.08264462809917356,0.008264462809917356,0.6363636363636364,0.14049586776859505,0.2231404958677686,38.0,0.2727272727272727,0.0518941798941799,90.55194277763361,0.002846739339550085,0.6405163513987691,0.024793388429752067,0.5588235294117647,0.17777777777777778,0.25333333333333335,nan,0.003550570784136653,0.002865697955712676,0.0057371545815840365,0.119375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
246,40469,0.5728272222222223,-0.6615393083095541,0.5733333333333334,0,193,0.6632124352331606,0.05699481865284974,0.031088082901554404,0.046632124352331605,0.0,0.7512953367875648,0.11398963730569948,0.13471502590673576,10.0,0.025906735751295335,0.07305555555555555,150.7003743648526,0.003774966660079971,0.8493674985179935,0.010362694300518135,0.8205128205128205,0.1688888888888889,0.3244444444444444,0.48,0.0032048562541604044,0.0027664073510095476,0.00367672024294734,0.11925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
247,40660,0.5708111111111112,0.8729681992530776,0.5466666666666666,0,191,0.6387434554973822,0.05759162303664921,0.02617801047120419,0.05235602094240838,0.0,0.7225130890052356,0.14659685863874344,0.13089005235602094,7.0,0.010471204188481676,0.06934027777777776,130.5812552452085,0.0041523740999734205,0.9342841724940197,0.015706806282722512,0.7674418604651163,0.17777777777777778,0.3288888888888889,0.4622222222222222,0.003273703437298536,0.002798848459497094,0.003986190631985664,0.119125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
248,40831,0.5690061111111111,0.779280756950377,0.5111111111111111,0,171,0.6666666666666666,0.04678362573099415,0.011695906432748537,0.07602339181286549,0.0,0.7251461988304093,0.13450292397660818,0.14035087719298245,8.0,0.023391812865497075,0.07371126228269084,120.18780231475806,0.004215624688267157,0.9485155548601104,0.0,0.8529411764705882,0.1688888888888889,0.3244444444444444,0.4622222222222222,0.0038837643107399343,0.0031869453145191074,0.005855621630325913,0.119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,40989,0.5673383333333333,0.06090367746353298,0.4622222222222222,0,158,0.6518987341772152,0.02531645569620253,0.02531645569620253,0.08860759493670886,0.0,0.7025316455696202,0.15822784810126583,0.13924050632911392,5.0,0.0,0.0734920634920635,110.29615545272813,0.004150441834520487,0.9338494127671096,0.0,0.84375,0.1511111111111111,0.29777777777777775,0.43555555555555553,0.0039062068564817308,0.003344834316521883,0.004722376866266131,0.118875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
250,41146,0.5656811111111111,-0.9618524956703189,0.4,0,157,0.5668789808917197,0.10191082802547771,0.03821656050955414,0.044585987261146494,0.0,0.7070063694267515,0.12738853503184713,0.16560509554140126,16.0,0.08917197452229299,0.06303854875283446,110.28430948257433,0.0035866893251759995,0.8070050981645998,0.0,0.717948717948718,0.15555555555555556,0.3111111111111111,0.38222222222222224,0.006602492579258978,0.005933385016396642,0.005634590424597264,0.11875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
251,41282,0.5642455555555557,0.6882404091358201,0.44,0,136,0.7205882352941176,0.04411764705882353,0.014705882352941176,0.022058823529411766,0.0,0.7794117647058824,0.1323529411764706,0.08823529411764706,4.0,0.0,0.08013468013468013,100.29294848442059,0.004342833291247932,0.9771374905307847,0.0,0.8461538461538461,0.17777777777777778,0.3288888888888889,nan,0.00623957805801183,0.005680179968476295,0.004715684871189296,0.11862500000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
252,41449,0.5624827777777779,-3.102105634689333,0.39111111111111113,0,167,0.5209580838323353,0.08982035928143713,0.08383233532934131,0.0658682634730539,0.0,0.6946107784431138,0.17365269461077845,0.1317365269461078,26.0,0.20359281437125748,0.056134453781512605,120.5724346160887,0.0032069242683689784,0.72155796038302,0.005988023952095809,0.625,0.1511111111111111,0.2577777777777778,0.37777777777777777,0.004227867210283875,0.0037257966119796037,0.004236882738769055,0.1185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
253,41604,0.5608466666666667,-0.17121427869796702,0.4533333333333333,0,155,0.6516129032258065,0.03225806451612903,0.03870967741935484,0.05161290322580645,0.0,0.7225806451612903,0.13548387096774195,0.14193548387096774,8.0,0.03870967741935484,0.07174603174603174,110.10680265426618,0.004076849731967912,0.9172911896927803,0.0,0.8,0.15555555555555556,0.3022222222222222,0.44,0.004018675372935832,0.0035401778062805534,0.004042218648828566,0.11837500000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
254,41825,0.558513888888889,0.6076294670104991,0.6444444444444445,0,221,0.6515837104072398,0.058823529411764705,0.027149321266968326,0.03619909502262444,0.0,0.7375565610859729,0.16289592760180996,0.09954751131221719,14.0,0.05429864253393665,0.07261610817166372,160.72733840942402,0.003981898825262165,0.8959272356839871,0.0,0.76,0.1288888888888889,0.28,0.4577777777777778,0.003847442870028317,0.003257335862144828,0.00499033413361758,0.11825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
255,41963,0.5570572222222223,-0.17743831396102794,0.4088888888888889,0,138,0.6594202898550725,0.057971014492753624,0.036231884057971016,0.043478260869565216,0.0,0.7536231884057971,0.13043478260869565,0.11594202898550725,9.0,0.028985507246376812,0.07424501424501424,100.2803648948667,0.004033136944290755,0.9074558124654196,0.0,0.75,0.17333333333333334,0.3244444444444444,nan,0.0036202572751790284,0.0030821860302239655,0.00455510055180639,0.11812500000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
256,42099,0.5556216666666667,0.19313423728942936,0.4177777777777778,0,136,0.6838235294117647,0.051470588235294115,0.014705882352941176,0.007352941176470588,0.0,0.75,0.11029411764705882,0.13970588235294118,8.0,0.029411764705882353,0.07077441077441078,100.43681678771966,0.004115356764113131,0.9259552719254543,0.0,0.8181818181818182,0.18222222222222223,0.3333333333333333,nan,0.0034966384060680865,0.002833946282044053,0.00561603473033756,0.118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
257,42192,0.55464,-0.9586733031272889,0.28444444444444444,0,93,0.6774193548387096,0.043010752688172046,0.021505376344086023,0.043010752688172046,0.010752688172043012,0.7419354838709677,0.1827956989247312,0.07526881720430108,4.0,0.0,0.07475308641975309,70.00641241073605,0.003999633610092835,0.8999175622708877,0.0,0.95,0.1688888888888889,nan,nan,0.0034503803588449957,0.0030344841303303837,0.0035282820696011185,0.11787500000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
258,42351,0.5529616666666667,0.1334994890689858,0.49333333333333335,0,159,0.6918238993710691,0.025157232704402517,0.031446540880503145,0.006289308176100629,0.0,0.7484276729559748,0.1069182389937107,0.14465408805031446,4.0,0.0,0.0743562610229277,120.26190962791422,0.004065201445756953,0.9146703252953143,0.0,0.8974358974358975,0.1688888888888889,0.32,0.47555555555555556,0.004651722870767117,0.004111012979410589,0.004592016595415771,0.11775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
